epoch,learning_rate,loss,val_loss
0,0.0010000000474974513,3.096339702606201,2.6761956214904785
1,0.0010000000474974513,2.3776259422302246,2.152916193008423
2,0.0010000000474974513,2.004918098449707,1.8923451900482178
3,0.0010000000474974513,1.804510235786438,1.741247534751892
4,0.0010000000474974513,1.6827291250228882,1.6537425518035889
5,0.0010000000474974513,1.6085211038589478,1.5975284576416016
6,0.0010000000474974513,1.5541564226150513,1.5823811292648315
7,0.0010000000474974513,1.5264211893081665,1.5113943815231323
8,0.0010000000474974513,1.4813028573989868,1.4506202936172485
9,0.0010000000474974513,1.3995716571807861,1.3820865154266357
10,0.0010000000474974513,1.3326822519302368,1.3193325996398926
11,0.0010000000474974513,1.267513632774353,1.2222061157226562
12,0.0010000000474974513,1.1077014207839966,1.0452097654342651
13,0.0010000000474974513,0.9952731728553772,0.9795049428939819
14,0.0010000000474974513,0.9151811003684998,0.8524753451347351
15,0.0010000000474974513,0.7841271162033081,0.7478447556495667
16,0.0010000000474974513,0.709238588809967,0.6976486444473267
17,0.0010000000474974513,0.6648943424224854,0.6503522992134094
18,0.0010000000474974513,0.6161627769470215,0.6041556596755981
19,0.0010000000474974513,0.5650815367698669,0.5605095624923706
20,0.0010000000474974513,0.528760552406311,0.5218889713287354
21,0.0010000000474974513,0.49833929538726807,0.5053128600120544
22,0.0010000000474974513,0.4782260060310364,0.477243572473526
23,0.0010000000474974513,0.4620087742805481,0.4667946398258209
24,0.0010000000474974513,0.4507654011249542,0.4538736939430237
25,0.0010000000474974513,0.44223636388778687,0.4462122321128845
26,0.0010000000474974513,0.43568485975265503,0.438917338848114
27,0.0010000000474974513,0.43021878600120544,0.4319067895412445
28,0.0010000000474974513,0.421273410320282,0.424316942691803
29,0.0010000000474974513,0.4146001935005188,0.41668224334716797
30,0.0010000000474974513,0.40492555499076843,0.4038238823413849
31,0.0010000000474974513,0.3924240171909332,0.39426735043525696
32,0.0010000000474974513,0.3810534179210663,0.38351377844810486
33,0.0010000000474974513,0.37285688519477844,0.37287119030952454
34,0.0010000000474974513,0.3672665059566498,0.37283003330230713
35,0.0010000000474974513,0.3626088798046112,0.36211585998535156
36,0.0010000000474974513,0.3585622310638428,0.36902883648872375
37,0.0010000000474974513,0.3555431663990021,0.35627368092536926
38,0.0010000000474974513,0.35271403193473816,0.353423535823822
39,0.0010000000474974513,0.35009676218032837,0.3493524491786957
40,0.0010000000474974513,0.3474119305610657,0.35013100504875183
41,0.0010000000474974513,0.3447689712047577,0.3455146551132202
42,0.0010000000474974513,0.34338733553886414,0.3459911346435547
43,0.0010000000474974513,0.34077009558677673,0.3406175673007965
44,0.0010000000474974513,0.338968962430954,0.34179213643074036
45,0.0010000000474974513,0.3396809995174408,0.34080612659454346
46,0.0010000000474974513,0.33584797382354736,0.339376300573349
47,0.0010000000474974513,0.33448079228401184,0.3389175534248352
48,0.0010000000474974513,0.33191558718681335,0.33660292625427246
49,0.0010000000474974513,0.33111047744750977,0.33268651366233826
50,0.0010000000474974513,0.33012327551841736,0.3317779004573822
51,0.0010000000474974513,0.3283400535583496,0.3291911482810974
52,0.0010000000474974513,0.3271140456199646,0.3280916213989258
53,0.0010000000474974513,0.32614386081695557,0.3270590305328369
54,0.0010000000474974513,0.32452142238616943,0.3266473412513733
55,0.0010000000474974513,0.3241713047027588,0.3247843384742737
56,0.0010000000474974513,0.3230001628398895,0.3240909278392792
57,0.0010000000474974513,0.3221469521522522,0.3254571855068207
58,0.0010000000474974513,0.32113033533096313,0.32320940494537354
59,0.0010000000474974513,0.3194117844104767,0.32191917300224304
60,0.0010000000474974513,0.31842562556266785,0.3199937343597412
61,0.0010000000474974513,0.3180365562438965,0.3222505748271942
62,0.0010000000474974513,0.31691795587539673,0.3363311290740967
63,0.0010000000474974513,0.31629735231399536,0.31908777356147766
64,0.0010000000474974513,0.31479039788246155,0.3170352876186371
65,0.0010000000474974513,0.313692569732666,0.3150031864643097
66,0.0010000000474974513,0.312430202960968,0.31628158688545227
67,0.0010000000474974513,0.31354376673698425,0.31841132044792175
68,0.0010000000474974513,0.31064853072166443,0.3188423216342926
69,0.0010000000474974513,0.30990272760391235,0.31249526143074036
70,0.0010000000474974513,0.30961525440216064,0.3114801049232483
71,0.0010000000474974513,0.30930981040000916,0.30997979640960693
72,0.0010000000474974513,0.30780065059661865,0.31036338210105896
73,0.0010000000474974513,0.3074892461299896,0.3110524117946625
74,0.0010000000474974513,0.3072676360607147,0.3170444965362549
75,0.0010000000474974513,0.30647510290145874,0.31241604685783386
76,0.0010000000474974513,0.3106410801410675,0.30811020731925964
77,0.0010000000474974513,0.3042774796485901,0.3063076436519623
78,0.0010000000474974513,0.30333325266838074,0.30631139874458313
79,0.0010000000474974513,0.3029523491859436,0.3098273277282715
80,0.0010000000474974513,0.3025774359703064,0.30479905009269714
81,0.0010000000474974513,0.3019125759601593,0.30659061670303345
82,0.0010000000474974513,0.3018523156642914,0.3034105896949768
83,0.0010000000474974513,0.3001819849014282,0.3027728497982025
84,0.0010000000474974513,0.30035218596458435,0.30436718463897705
85,0.0010000000474974513,0.2993287742137909,0.30109789967536926
86,0.0010000000474974513,0.2992026209831238,0.30208829045295715
87,0.0010000000474974513,0.2983351945877075,0.3003283441066742
88,0.0010000000474974513,0.29875776171684265,0.30904582142829895
89,0.0010000000474974513,0.3047792911529541,0.36579570174217224
90,0.0010000000474974513,0.30531126260757446,0.3039279580116272
91,0.0010000000474974513,0.2968675196170807,0.30054330825805664
92,0.0010000000474974513,0.29578134417533875,0.29917648434638977
93,0.0010000000474974513,0.2951963543891907,0.29932740330696106
94,0.0010000000474974513,0.2958657741546631,0.298307329416275
95,0.0010000000474974513,0.2945875823497772,0.2973065972328186
96,0.0010000000474974513,0.29512298107147217,0.29619094729423523
97,0.0010000000474974513,0.2939680814743042,0.29788389801979065
98,0.0010000000474974513,0.29375404119491577,0.2965923249721527
99,0.0010000000474974513,0.2932189404964447,0.29465511441230774
100,0.0010000000474974513,0.2927737534046173,0.29867255687713623
101,0.0010000000474974513,0.2921351194381714,0.29595959186553955
102,0.0010000000474974513,0.29140597581863403,0.29979658126831055
103,0.0010000000474974513,0.29260125756263733,0.3004070520401001
104,0.0010000000474974513,0.2921868562698364,0.29348254203796387
105,0.0010000000474974513,0.29288098216056824,0.2939540445804596
106,0.0010000000474974513,0.2908691465854645,0.2926216721534729
107,0.0010000000474974513,0.28975820541381836,0.2925872802734375
108,0.0010000000474974513,0.2893802225589752,0.29192590713500977
109,0.0010000000474974513,0.2888660728931427,0.29847970604896545
110,0.0010000000474974513,0.28893566131591797,0.291306734085083
111,0.0010000000474974513,0.2881031930446625,0.2898623049259186
112,0.0010000000474974513,0.28735315799713135,0.2892836332321167
113,0.0010000000474974513,0.287004679441452,0.29017212986946106
114,0.0010000000474974513,0.2873440384864807,0.28876829147338867
115,0.0010000000474974513,0.28616443276405334,0.29015761613845825
116,0.0010000000474974513,0.28652697801589966,0.28944841027259827
117,0.0010000000474974513,0.2856906056404114,0.2870289981365204
118,0.0010000000474974513,0.2850451171398163,0.28555017709732056
119,0.0010000000474974513,0.284991979598999,0.28586792945861816
120,0.0010000000474974513,0.2848173677921295,0.28731825947761536
121,0.0010000000474974513,0.28314080834388733,0.2853308916091919
122,0.0010000000474974513,0.282601535320282,0.2859257161617279
123,0.0010000000474974513,0.2823868989944458,0.2897462546825409
124,0.0010000000474974513,0.28132662177085876,0.28330931067466736
125,0.0010000000474974513,0.28223755955696106,0.2832832336425781
126,0.0010000000474974513,0.2811252176761627,0.2855866551399231
127,0.0010000000474974513,0.2814865708351135,0.2858729660511017
128,0.0010000000474974513,0.280103862285614,0.28978174924850464
129,0.0010000000474974513,0.28086715936660767,0.281789630651474
130,0.0010000000474974513,0.2789318561553955,0.284893274307251
131,0.0010000000474974513,0.27901750802993774,0.2806876003742218
132,0.0010000000474974513,0.27838125824928284,0.2802347242832184
133,0.0010000000474974513,0.27938345074653625,0.27929937839508057
134,0.0010000000474974513,0.2782633304595947,0.2821739614009857
135,0.0010000000474974513,0.27805691957473755,0.2825927138328552
136,0.0010000000474974513,0.27713730931282043,0.28067442774772644
137,0.0010000000474974513,0.27681079506874084,0.282976895570755
138,0.0010000000474974513,0.27611684799194336,0.2793707251548767
139,0.0010000000474974513,0.276361882686615,0.27647462487220764
140,0.0010000000474974513,0.2758398950099945,0.2766096591949463
141,0.0010000000474974513,0.2758508622646332,0.28752753138542175
142,0.0010000000474974513,0.2751603424549103,0.2799324691295624
143,0.0010000000474974513,0.2799111008644104,0.28395184874534607
144,0.0010000000474974513,0.27508148550987244,0.27631816267967224
145,0.0010000000474974513,0.2740040719509125,0.2751735746860504
146,0.0010000000474974513,0.27350369095802307,0.2742217481136322
147,0.0010000000474974513,0.27441826462745667,0.2745569050312042
148,0.0010000000474974513,0.2725900411605835,0.27561870217323303
149,0.0010000000474974513,0.2738092541694641,0.27935102581977844
150,0.0010000000474974513,0.27334415912628174,0.27396708726882935
151,0.0010000000474974513,0.2727944850921631,0.27289918065071106
152,0.0010000000474974513,0.27321872115135193,0.2794579863548279
153,0.0010000000474974513,0.27244043350219727,0.2785029113292694
154,0.0010000000474974513,0.2712860405445099,0.27414417266845703
155,0.0010000000474974513,0.27109166979789734,0.27264404296875
156,0.0010000000474974513,0.2718687057495117,0.27570223808288574
157,0.0010000000474974513,0.271033376455307,0.2703491151332855
158,0.0010000000474974513,0.26994314789772034,0.27069106698036194
159,0.0010000000474974513,0.2697434425354004,0.27453240752220154
160,0.0010000000474974513,0.26992809772491455,0.27224862575531006
161,0.0010000000474974513,0.26903411746025085,0.2727714478969574
162,0.0010000000474974513,0.26830458641052246,0.2736358940601349
163,0.0010000000474974513,0.2698858380317688,0.27632302045822144
164,0.0010000000474974513,0.2674110531806946,0.2706339657306671
165,0.0010000000474974513,0.26835811138153076,0.27143388986587524
166,0.0010000000474974513,0.2670533061027527,0.2678801119327545
167,0.0010000000474974513,0.2675304710865021,0.2684481739997864
