epoch,learning_rate,loss,val_loss
0,0.0010000000474974513,0.2886636555194855,0.16544340550899506
1,0.0010000000474974513,0.1263584941625595,0.09812510013580322
2,0.0010000000474974513,0.08111400157213211,0.06772524118423462
3,0.0010000000474974513,0.05917743965983391,0.052266430109739304
4,0.0010000000474974513,0.047325026243925095,0.04322853684425354
5,0.0010000000474974513,0.040447577834129333,0.037857066839933395
6,0.0010000000474974513,0.03591145947575569,0.034059491008520126
7,0.0010000000474974513,0.032784219831228256,0.03144349902868271
8,0.0010000000474974513,0.030487915500998497,0.029454290866851807
9,0.0010000000474974513,0.028844337910413742,0.028145845979452133
10,0.0010000000474974513,0.027713457122445107,0.02760171890258789
11,0.0010000000474974513,0.02695264108479023,0.026627589017152786
12,0.0010000000474974513,0.026497850194573402,0.026345161721110344
13,0.0010000000474974513,0.026163382455706596,0.026155509054660797
14,0.0010000000474974513,0.026016298681497574,0.02611464634537697
15,0.0010000000474974513,0.02580162324011326,0.026249850168824196
16,0.0010000000474974513,0.02572081796824932,0.025689614936709404
17,0.0010000000474974513,0.025637464597821236,0.025707252323627472
18,0.0010000000474974513,0.02551363967359066,0.02557670883834362
19,0.0010000000474974513,0.025474118068814278,0.025556854903697968
20,0.0010000000474974513,0.025438150390982628,0.025617262348532677
21,0.0010000000474974513,0.02537987194955349,0.02538970671594143
22,0.0010000000474974513,0.025350216776132584,0.025472445413470268
23,0.0010000000474974513,0.025272106751799583,0.025703664869070053
24,0.0010000000474974513,0.025233449414372444,0.02532341144979
25,0.0010000000474974513,0.02518237754702568,0.025271648541092873
26,0.0010000000474974513,0.02513912506401539,0.02526022121310234
27,0.0010000000474974513,0.025093218311667442,0.025141457095742226
28,0.0010000000474974513,0.025079432874917984,0.025336964055895805
29,0.0010000000474974513,0.025000082328915596,0.025056980550289154
30,0.0010000000474974513,0.024931471794843674,0.025116829201579094
31,0.0010000000474974513,0.02484513632953167,0.025024162605404854
32,0.0010000000474974513,0.024713408201932907,0.02489575557410717
33,0.0010000000474974513,0.02452263794839382,0.024541644379496574
34,0.0010000000474974513,0.024462515488266945,0.024494541808962822
35,0.0010000000474974513,0.024376487359404564,0.024460261687636375
36,0.0010000000474974513,0.024347880855202675,0.024544591084122658
37,0.0010000000474974513,0.024334313347935677,0.024804458022117615
38,0.0010000000474974513,0.024257885292172432,0.02477177232503891
39,0.0010000000474974513,0.024252476170659065,0.024397296831011772
40,0.0010000000474974513,0.02422785572707653,0.02437198907136917
41,0.0010000000474974513,0.024244051426649094,0.024423932656645775
42,0.0010000000474974513,0.024221286177635193,0.02436707727611065
43,0.0010000000474974513,0.024188406765460968,0.02445569634437561
44,0.0010000000474974513,0.024203184992074966,0.024549296125769615
45,0.0010000000474974513,0.02419237047433853,0.02434409409761429
46,0.0010000000474974513,0.024202944710850716,0.024619903415441513
47,0.0010000000474974513,0.02415608987212181,0.024314364418387413
48,0.0010000000474974513,0.02413320541381836,0.0243359562009573
49,0.0010000000474974513,0.024144737049937248,0.024327395483851433
50,0.0010000000474974513,0.02411804161965847,0.02423783205449581
51,0.0010000000474974513,0.024104706943035126,0.025571156293153763
52,0.0010000000474974513,0.024130582809448242,0.024231791496276855
53,0.0010000000474974513,0.024090588092803955,0.02429996058344841
54,0.0010000000474974513,0.024116799235343933,0.024257386103272438
55,0.0010000000474974513,0.024093518033623695,0.0242169126868248
56,0.0010000000474974513,0.024076035246253014,0.024250302463769913
57,0.0010000000474974513,0.024059314280748367,0.024250099435448647
58,0.0010000000474974513,0.024099068716168404,0.024238400161266327
59,0.0010000000474974513,0.02403285726904869,0.024593433365225792
60,0.0010000000474974513,0.024056170135736465,0.02416950650513172
61,0.0010000000474974513,0.024095380678772926,0.02438877709209919
62,0.0010000000474974513,0.02404819056391716,0.024460546672344208
63,0.0010000000474974513,0.02405056543648243,0.02417704649269581
64,0.0010000000474974513,0.02403268590569496,0.024188164621591568
65,0.0010000000474974513,0.02402445301413536,0.02466661110520363
66,0.0010000000474974513,0.024017278105020523,0.024179698899388313
67,0.0010000000474974513,0.02405005693435669,0.02431933768093586
68,0.0010000000474974513,0.02402576059103012,0.024147436022758484
69,0.0010000000474974513,0.024051737040281296,0.024202590808272362
70,0.0010000000474974513,0.024013958871364594,0.02413278818130493
71,0.0010000000474974513,0.023997226729989052,0.024298060685396194
72,0.0010000000474974513,0.024046601727604866,0.0241396464407444
73,0.0010000000474974513,0.02396654710173607,0.024151809513568878
74,0.0010000000474974513,0.023996766656637192,0.024382153525948524
75,0.0010000000474974513,0.023992450907826424,0.02420841157436371
76,0.0010000000474974513,0.024008208885788918,0.024224169552326202
77,0.0010000000474974513,0.0240103080868721,0.024202687665820122
78,0.0010000000474974513,0.023958265781402588,0.02411689981818199
79,0.0010000000474974513,0.023967476561665535,0.02407422848045826
80,0.0010000000474974513,0.02398988977074623,0.024059070274233818
81,0.0010000000474974513,0.023980000987648964,0.02408813312649727
82,0.0010000000474974513,0.023934276774525642,0.024263648316264153
83,0.0010000000474974513,0.02394763007760048,0.024078862741589546
84,0.0010000000474974513,0.023929348215460777,0.02493220940232277
85,0.0010000000474974513,0.023979565128684044,0.024088861420750618
86,0.0010000000474974513,0.023926492780447006,0.024097375571727753
87,0.0010000000474974513,0.023933276534080505,0.02436724491417408
88,0.0010000000474974513,0.02392696589231491,0.024051180109381676
89,0.0010000000474974513,0.02396847866475582,0.02408444881439209
90,0.0010000000474974513,0.02393093891441822,0.024656817317008972
91,0.0005000000237487257,0.02380850352346897,0.02399461902678013
92,0.0005000000237487257,0.023837972432374954,0.02404874563217163
93,0.0005000000237487257,0.023806968703866005,0.024511026218533516
94,0.0005000000237487257,0.023806678131222725,0.024140333756804466
95,0.0005000000237487257,0.02381850779056549,0.024156847968697548
96,0.0005000000237487257,0.023819489404559135,0.023994900286197662
97,0.0005000000237487257,0.023830749094486237,0.0240556001663208
98,0.0005000000237487257,0.023800091817975044,0.02414214424788952
99,0.0005000000237487257,0.02382458932697773,0.024036359041929245
100,0.0005000000237487257,0.02378356084227562,0.02402583323419094
101,0.0005000000237487257,0.023797202855348587,0.02416194975376129
102,0.0005000000237487257,0.023798149079084396,0.02396070398390293
103,0.0005000000237487257,0.023797819390892982,0.023982437327504158
104,0.0005000000237487257,0.02379787527024746,0.02437085285782814
105,0.0005000000237487257,0.02378879487514496,0.023950910195708275
106,0.0005000000237487257,0.02378963492810726,0.024150501936674118
107,0.0005000000237487257,0.023799989372491837,0.02400663122534752
108,0.0005000000237487257,0.02376839704811573,0.02401723898947239
109,0.0005000000237487257,0.0237761028110981,0.02395257167518139
110,0.0005000000237487257,0.023774046450853348,0.023986507207155228
111,0.0005000000237487257,0.023773446679115295,0.024015072733163834
112,0.0002500000118743628,0.023713920265436172,0.02392939105629921
113,0.0002500000118743628,0.023711323738098145,0.023944005370140076
114,0.0002500000118743628,0.023717887699604034,0.02400842495262623
115,0.0002500000118743628,0.023719973862171173,0.023908324539661407
116,0.0002500000118743628,0.02372182160615921,0.023997414857149124
117,0.0002500000118743628,0.023704688996076584,0.024029212072491646
118,0.0002500000118743628,0.023719199001789093,0.024010976776480675
119,0.0002500000118743628,0.02371409349143505,0.023983420804142952
120,0.0002500000118743628,0.023718105629086494,0.023910488933324814
121,0.0002500000118743628,0.023719213902950287,0.0239167008548975
122,0.0002500000118743628,0.023718472570180893,0.023898854851722717
123,0.0002500000118743628,0.02372395060956478,0.023906707763671875
124,0.0002500000118743628,0.0237000472843647,0.023900864645838737
125,0.0002500000118743628,0.02370106801390648,0.023941783234477043
126,0.0002500000118743628,0.0237038042396307,0.023981377482414246
127,0.0002500000118743628,0.02369719184935093,0.02391383983194828
128,0.0002500000118743628,0.02369106374680996,0.023943224921822548
129,0.0002500000118743628,0.023701678961515427,0.02420317381620407
130,0.0002500000118743628,0.023704560473561287,0.023891527205705643
131,0.0002500000118743628,0.0237015001475811,0.023888859897851944
132,0.0002500000118743628,0.023691199719905853,0.02390163019299507
133,0.0002500000118743628,0.023687735199928284,0.023894382640719414
134,0.0002500000118743628,0.023699205368757248,0.02390701323747635
135,0.0002500000118743628,0.023679394274950027,0.02392527461051941
136,0.0002500000118743628,0.02368653193116188,0.023875117301940918
137,0.0002500000118743628,0.02367938868701458,0.023872584104537964
138,0.0002500000118743628,0.023688839748501778,0.023912671953439713
139,0.0002500000118743628,0.02367640845477581,0.023871008306741714
140,0.0002500000118743628,0.023677268996834755,0.02390568144619465
141,0.0002500000118743628,0.023678913712501526,0.023877054452896118
142,0.0002500000118743628,0.02366599254310131,0.023906711488962173
143,0.0002500000118743628,0.023675087839365005,0.02396496571600437
144,0.0002500000118743628,0.023672934621572495,0.02387646585702896
145,0.0002500000118743628,0.023671099916100502,0.023887865245342255
146,0.0002500000118743628,0.023671453818678856,0.024038856849074364
147,0.0002500000118743628,0.023670457303524017,0.023874960839748383
148,0.0002500000118743628,0.023668652400374413,0.023860013112425804
149,0.0002500000118743628,0.02366882935166359,0.02395515702664852
150,0.0002500000118743628,0.023667551577091217,0.023868301883339882
151,0.0001250000059371814,0.023634260520339012,0.023885035887360573
152,0.0001250000059371814,0.023634357377886772,0.023848852142691612
153,0.0001250000059371814,0.023637549951672554,0.023852752521634102
